step_idx	elapsed_s	status	reverse_active	obstacle_added	stuck_detection_armed	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_speed	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_dist_cm	goal_x_cm	goal_y_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	path_len	waypoint_idx	waypoint_distance_cm	goals_reached	throttle_cmd	steering_cmd	obstacle_total
973	248.264	Running | Goals: 3	0	0	1	-5676.700	-10080.800	1441.000	233.800	-970.020	1110.058	99.994	-143.800	0.000	0.000	9.000	263.000	0.000	0.000	0.000	5398.609	3605.157	-1755.728	-506.184	1169.272	19	81	28	82	644	52	467.600	3	20.000	1.000	38
974	248.506	Running | Goals: 3	0	0	1	-5677.200	-10081.300	1441.000	229.400	-1020.020	1060.058	99.994	-139.400	0.707	70.711	8.800	263.700	0.700	0.000	0.000	5414.879	3605.157	-1755.728	-576.895	1169.272	18	80	27	82	652	53	456.385	3	20.000	1.000	38
975	248.743	Running | Goals: 3	0	0	1	-5677.200	-10081.300	1441.000	229.400	-1020.020	1060.058	99.994	-139.400	0.000	0.000	8.800	263.700	0.000	0.000	0.000	5414.879	3605.157	-1755.728	-576.895	1169.272	18	80	27	82	652	53	456.385	3	20.000	1.000	38
976	248.981	Running | Goals: 3	0	0	1	-5677.200	-10081.300	1441.000	229.400	-1020.020	1060.058	99.994	-139.400	0.000	0.000	8.800	263.700	0.000	0.000	0.000	5414.879	3605.157	-1755.728	-576.895	1169.272	18	80	27	82	652	53	456.385	3	20.000	1.000	38
977	249.227	Running | Goals: 3	0	0	1	-5677.200	-10081.300	1441.000	229.400	-1020.020	1060.058	99.994	-139.400	0.000	0.000	8.800	263.700	0.000	0.000	0.000	5414.879	3605.157	-1755.728	-576.895	1169.272	18	80	27	82	652	53	456.385	3	20.000	1.000	38
978	249.465	Running | Goals: 3	0	0	1	-5677.600	-10082.000	1441.100	220.000	-1060.010	990.039	109.992	-130.000	0.813	81.252	8.600	264.600	0.900	0.000	0.000	5413.226	3605.157	-1755.728	-666.334	1127.939	17	78	25	81	664	54	417.130	3	20.000	1.000	38
979	249.723	Running | Goals: 3	0	0	1	-5677.600	-10082.000	1441.100	220.000	-1060.010	990.039	109.992	-130.000	0.000	0.000	8.600	264.600	0.000	0.000	0.000	5413.226	3605.157	-1755.728	-666.334	1127.939	17	78	25	81	664	54	417.130	3	20.000	1.000	38
980	249.989	Running | Goals: 3	0	0	1	-5677.600	-10082.000	1441.100	220.000	-1060.010	990.039	109.992	-130.000	0.000	0.000	8.600	264.600	0.000	0.000	0.000	5413.226	3605.157	-1755.728	-666.334	1127.939	17	78	25	81	664	54	417.130	3	20.000	1.000	38
981	250.240	Running | Goals: 3	0	0	1	-5677.600	-10082.000	1441.100	220.000	-1060.010	990.039	109.992	-130.000	0.000	0.000	8.600	264.600	0.000	0.000	0.000	5413.226	3605.157	-1755.728	-666.334	1127.939	17	78	25	81	664	54	417.130	3	20.000	1.000	38
982	250.505	Running | Goals: 3	0	0	1	-5678.000	-10082.900	1441.200	209.900	-1100.000	900.000	120.001	-119.900	0.990	99.028	8.700	265.500	0.900	0.000	0.000	5402.906	3605.157	-1755.728	-685.189	1109.084	17	77	25	81	668	55	464.526	3	20.000	1.000	38
983	250.764	Running | Goals: 3	0	0	1	-5678.000	-10082.900	1441.200	209.900	-1100.000	900.000	120.001	-119.900	0.000	0.000	8.700	265.500	0.000	0.000	0.000	5402.906	3605.157	-1755.728	-685.189	1109.084	17	77	25	81	668	55	464.526	3	20.000	1.000	38
984	251.025	Running | Goals: 3	0	0	1	-5678.000	-10082.900	1441.200	209.900	-1100.000	900.000	120.001	-119.900	0.000	0.000	8.700	265.500	0.000	0.000	0.000	5402.906	3605.157	-1755.728	-685.189	1109.084	17	77	25	81	668	55	464.526	3	20.000	1.000	38
985	251.285	Running | Goals: 3	0	0	1	-5678.000	-10082.900	1441.200	209.900	-1100.000	900.000	120.001	-119.900	0.000	0.000	8.700	265.500	0.000	0.000	0.000	5402.906	3605.157	-1755.728	-685.189	1109.084	17	77	25	81	668	55	464.526	3	20.000	1.000	38
986	251.545	Running | Goals: 3	0	0	1	-5678.100	-10083.800	1441.200	200.000	-1110.010	810.058	120.001	-110.000	0.905	90.497	8.700	266.400	0.900	0.000	0.000	5368.059	3605.157	-1755.728	-783.888	478.161	16	75	23	68	647	57	465.308	3	20.000	1.000	38
987	251.807	Running | Goals: 3	0	0	1	-5678.100	-10083.800	1441.200	200.000	-1110.010	810.058	120.001	-110.000	0.000	0.000	8.700	266.400	0.000	0.000	0.000	5368.059	3605.157	-1755.728	-783.888	478.161	16	75	23	68	647	57	465.308	3	20.000	1.000	38
988	252.064	Running | Goals: 3	0	0	1	-5678.100	-10083.800	1441.200	200.000	-1110.010	810.058	120.001	-110.000	0.000	0.000	8.700	266.400	0.000	0.000	0.000	5368.059	3605.157	-1755.728	-783.888	478.161	16	75	23	68	647	57	465.308	3	20.000	1.000	38
989	252.339	Running | Goals: 3	0	0	1	-5678.100	-10083.800	1441.200	200.000	-1110.010	810.058	120.001	-110.000	0.000	0.000	8.700	266.400	0.000	0.000	0.000	5368.059	3605.157	-1755.728	-783.888	478.161	16	75	23	68	647	57	465.308	3	20.000	1.000	38
990	252.598	Running | Goals: 3	0	0	1	-5678.400	-10084.500	1441.300	197.700	-1139.990	740.039	129.999	-107.700	0.768	76.821	6.900	267.200	0.800	0.000	0.000	5361.462	3605.157	-1755.728	-789.557	383.829	16	73	23	66	638	57	499.689	3	20.000	1.000	38
991	252.855	Running | Goals: 3	0	0	1	-5678.400	-10084.500	1441.300	197.700	-1139.990	740.039	129.999	-107.700	0.000	0.000	6.900	267.200	0.000	0.000	0.000	5361.462	3605.157	-1755.728	-789.557	383.829	16	73	23	66	638	57	499.689	3	20.000	1.000	38
992	253.124	Running | Goals: 3	0	0	1	-5678.400	-10084.500	1441.300	197.700	-1139.990	740.039	129.999	-107.700	0.000	0.000	6.900	267.200	0.000	0.000	0.000	5361.462	3605.157	-1755.728	-789.557	383.829	16	73	23	66	638	57	499.689	3	20.000	1.000	38
993	253.380	Running | Goals: 3	0	0	1	-5678.400	-10084.500	1441.300	197.700	-1139.990	740.039	129.999	-107.700	0.000	0.000	6.900	267.200	0.000	0.000	0.000	5361.462	3605.157	-1755.728	-789.557	383.829	16	73	23	66	638	57	499.689	3	20.000	1.000	38
994	253.640	Running | Goals: 3	0	0	1	-5678.600	-10085.000	1441.300	189.300	-1160.010	690.039	129.999	-99.300	0.539	53.859	4.200	267.700	0.500	0.000	0.000	5356.173	3605.157	-1755.728	-839.557	333.829	15	72	22	65	636	57	479.140	3	20.000	1.000	38
995	253.897	Running | Goals: 3	0	0	1	-5678.600	-10085.000	1441.300	189.300	-1160.010	690.039	129.999	-99.300	0.000	0.000	4.200	267.700	0.000	0.000	0.000	5356.173	3605.157	-1755.728	-839.557	333.829	15	72	22	65	636	57	479.140	3	20.000	1.000	38
996	254.152	Running | Goals: 3	0	0	1	-5678.600	-10085.000	1441.300	189.300	-1160.010	690.039	129.999	-99.300	0.000	0.000	4.200	267.700	0.000	0.000	0.000	5356.173	3605.157	-1755.728	-839.557	333.829	15	72	22	65	636	57	479.140	3	20.000	1.000	38
997	254.409	Running | Goals: 3	0	0	1	-5678.600	-10085.300	1441.300	185.100	-1160.010	660.058	129.999	-95.100	0.300	29.981	2.900	268.100	0.400	0.000	0.000	5342.550	3605.157	-1755.728	-833.888	328.161	15	72	22	65	635	57	465.308	3	20.000	1.000	38
998	254.688	Running | Goals: 3	0	0	1	-5678.600	-10085.300	1441.300	185.100	-1160.010	660.058	129.999	-95.100	0.000	0.000	2.900	268.100	0.000	0.000	0.000	5342.550	3605.157	-1755.728	-833.888	328.161	15	72	22	65	635	57	465.308	3	20.000	1.000	38
999	254.941	Running | Goals: 3	0	0	1	-5678.600	-10085.300	1441.300	185.100	-1160.010	660.058	129.999	-95.100	0.000	0.000	2.900	268.100	0.000	0.000	0.000	5342.550	3605.157	-1755.728	-833.888	328.161	15	72	22	65	635	57	465.308	3	20.000	1.000	38
1000	255.198	Running | Goals: 3	0	0	1	-5678.600	-10085.300	1441.300	185.100	-1160.010	660.058	129.999	-95.100	0.000	0.000	2.900	268.100	0.000	0.000	0.000	5342.550	3605.157	-1755.728	-833.888	328.161	15	72	22	65	635	57	465.308	3	20.000	1.000	38
1001	255.453	Running | Goals: 3	0	0	1	-5678.700	-10085.500	1441.400	184.700	-1170.020	640.039	139.996	-94.700	0.245	24.514	1.300	268.300	0.200	0.000	0.000	5342.473	3605.157	-1755.728	-836.547	280.820	15	71	22	64	631	58	490.145	3	20.000	1.000	38
1002	255.708	Running | Goals: 3	0	0	1	-5678.700	-10085.500	1441.400	184.700	-1170.020	640.039	139.996	-94.700	0.000	0.000	1.300	268.300	0.000	0.000	0.000	5342.473	3605.157	-1755.728	-836.547	280.820	15	71	22	64	631	58	490.145	3	20.000	1.000	38
1003	255.967	Running | Goals: 3	0	0	1	-5678.700	-10085.500	1441.400	184.700	-1170.020	640.039	139.996	-94.700	0.000	0.000	1.300	268.300	0.000	0.000	0.000	5342.473	3605.157	-1755.728	-836.547	280.820	15	71	22	64	631	58	490.145	3	20.000	1.000	38
1004	256.221	Running | Goals: 3	0	0	1	-5678.700	-10085.500	1441.400	184.700	-1170.020	640.039	139.996	-94.700	0.000	0.000	1.300	268.300	0.000	0.000	0.000	5342.473	3605.157	-1755.728	-836.547	280.820	15	71	22	64	631	58	490.145	3	20.000	1.000	38
1005	256.478	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.101	10.059	0.200	268.400	0.100	0.000	0.000	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1006	256.739	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.200	268.400	0.000	0.000	0.000	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1007	256.996	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.200	268.400	0.000	0.000	0.000	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1008	257.257	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.200	268.400	0.000	0.000	0.000	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1009	257.508	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.700	-1170.020	629.980	139.996	-94.700	0.000	0.000	0.000	268.400	0.000	0.000	0.251	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1010	257.765	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.700	-1170.020	629.980	139.996	-94.700	0.000	0.000	0.000	268.400	0.000	0.000	0.508	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1011	258.020	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.700	-1170.020	629.980	139.996	-94.700	0.000	0.000	0.000	268.400	0.000	0.000	0.763	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1012	258.283	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.700	-1170.020	629.980	139.996	-94.700	0.000	0.000	0.000	268.400	0.000	0.000	1.027	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1013	258.553	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.100	268.400	0.000	0.000	1.296	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1014	258.808	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.100	268.400	0.000	0.000	1.551	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1015	259.062	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.100	268.400	0.000	0.000	1.805	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1016	259.316	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.100	268.400	0.000	0.000	2.059	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1017	259.569	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.100	268.400	0.000	0.000	2.312	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1018	259.824	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.100	268.400	0.000	0.000	2.567	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1019	260.143	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.600	-1170.020	629.980	139.996	-94.600	0.000	0.000	0.100	268.400	0.000	0.000	2.886	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1020	260.400	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	3.143	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1021	260.665	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	3.408	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1022	260.953	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	3.696	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1023	261.206	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	3.949	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1024	261.475	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	4.218	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1025	261.731	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	4.474	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1026	261.988	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	4.731	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1027	262.243	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.500	-1170.020	629.980	139.996	-94.500	0.000	0.000	0.100	268.400	0.000	0.000	4.987	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1028	262.498	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.400	-1170.020	629.980	139.996	-94.400	0.000	0.000	0.100	268.500	0.100	0.000	5.241	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1029	262.755	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.400	-1170.020	629.980	139.996	-94.400	0.000	0.000	0.100	268.500	0.000	0.000	5.499	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1030	263.022	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.400	-1170.020	629.980	139.996	-94.400	0.000	0.000	0.100	268.500	0.000	0.000	5.765	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1031	263.282	Running | Goals: 3	0	0	1	-5678.700	-10085.601	1441.400	184.400	-1170.020	629.980	139.996	-94.400	0.000	0.000	0.100	268.500	0.000	0.000	6.025	5337.969	3605.157	-1755.728	-829.797	274.070	15	71	22	64	630	58	492.365	3	20.000	1.000	38
1032	263.541	Running | Goals: 3	0	0	1	-5678.700	-10085.700	1441.400	184.400	-1170.020	620.020	139.996	-94.400	0.100	9.961	0.100	268.500	0.000	9.961	6.284	5333.525	3605.157	-1755.728	-825.008	269.280	15	71	22	64	629	57	491.987	3	20.000	1.000	38
1033	263.797	Running | Goals: 3	0	0	1	-5678.700	-10085.700	1441.400	184.400	-1170.020	620.020	139.996	-94.400	0.000	0.000	0.100	268.500	0.000	9.961	6.540	5333.525	3605.157	-1755.728	-825.008	269.280	15	71	22	64	629	57	491.987	3	20.000	1.000	38
1034	264.052	Running | Goals: 3	0	0	1	-5678.700	-10085.700	1441.400	184.400	-1170.020	620.020	139.996	-94.400	0.000	0.000	0.100	268.500	0.000	9.961	6.795	5333.525	3605.157	-1755.728	-825.008	269.280	15	71	22	64	629	57	491.987	3	20.000	1.000	38
1035	264.310	Recovering: reverse | Goals: 3	1	1	1	-5678.700	-10085.700	1441.400	184.400	-1170.020	620.020	139.996	-94.400	0.000	0.000	0.100	268.500	0.000	0.000	0.000	5333.525	3605.157	-1755.728	-795.433	951.207	15	71	23	78	686	51	500.000	3	-60.000	-0.350	54
1036	264.552	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.700	1441.400	184.300	-1170.020	620.020	139.996	-94.300	0.000	0.000	0.100	268.500	0.000	0.000	0.242	5333.525	3605.157	-1755.728	-795.433	951.207	15	71	23	78	686	51	500.000	3	-60.000	-0.350	54
1037	264.788	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.700	1441.400	184.300	-1170.020	620.020	139.996	-94.300	0.000	0.000	0.100	268.500	0.000	0.000	0.478	5333.525	3605.157	-1755.728	-795.433	951.207	15	71	23	78	686	51	500.000	3	-60.000	-0.350	54
1038	265.026	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.700	1441.400	184.300	-1170.020	620.020	139.996	-94.300	0.000	0.000	0.100	268.500	0.000	0.000	0.717	5333.525	3605.157	-1755.728	-795.433	951.207	15	71	23	78	686	51	500.000	3	-60.000	-0.350	54
1039	265.267	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.700	1441.400	184.300	-1170.020	620.020	139.996	-94.300	0.000	0.000	0.100	268.500	0.000	0.000	0.957	5333.525	3605.157	-1755.728	-795.433	951.207	15	71	23	78	686	51	500.000	3	-60.000	-0.350	54
1040	265.497	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.700	1441.400	184.300	-1170.020	620.020	139.996	-94.300	0.000	0.000	0.100	268.500	0.000	0.000	1.187	5333.525	3605.157	-1755.728	-795.433	951.207	15	71	23	78	686	51	500.000	3	-60.000	-0.350	54
1041	265.774	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.500	1441.400	184.400	-1170.020	640.039	139.996	-94.400	0.200	20.019	-1.600	268.600	0.100	20.019	1.464	5342.473	3605.157	-1755.728	-785.933	960.160	15	71	23	78	685	51	500.000	3	-60.000	-0.350	54
1042	266.009	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.500	1441.400	184.400	-1170.020	640.039	139.996	-94.400	0.000	0.000	-1.600	268.600	0.000	20.019	1.700	5342.473	3605.157	-1755.728	-785.933	960.160	15	71	23	78	685	51	500.000	3	-60.000	-0.350	54
1043	266.240	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.500	1441.400	184.400	-1170.020	640.039	139.996	-94.400	0.000	0.000	-1.600	268.600	0.000	20.019	1.931	5342.473	3605.157	-1755.728	-785.933	960.160	15	71	23	78	685	51	500.000	3	-60.000	-0.350	54
1044	266.481	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.300	1441.400	184.400	-1170.020	660.058	139.996	-94.400	0.200	20.019	-2.900	268.800	0.200	40.039	2.171	5351.480	3605.157	-1755.728	-1521.471	1015.701	15	72	8	79	754	51	500.000	3	-60.000	0.350	54
1045	266.720	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.300	1441.400	184.400	-1170.020	660.058	139.996	-94.400	0.000	0.000	-2.900	268.800	0.000	40.039	2.411	5351.480	3605.157	-1755.728	-1521.471	1015.701	15	72	8	79	754	51	500.000	3	-60.000	0.350	54
1046	266.955	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.300	1441.400	184.400	-1170.020	660.058	139.996	-94.400	0.000	0.000	-2.900	268.800	0.000	40.039	2.646	5351.480	3605.157	-1755.728	-1521.471	1015.701	15	72	8	79	754	51	500.000	3	-60.000	0.350	54
1047	267.191	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10085.300	1441.400	184.400	-1170.020	660.058	139.996	-94.400	0.000	0.000	-2.900	268.800	0.000	40.039	2.881	5351.480	3605.157	-1755.728	-1521.471	1015.701	15	72	8	79	754	51	500.000	3	-60.000	0.350	54
1048	267.438	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10084.900	1441.300	184.600	-1170.020	700.000	129.999	-94.600	0.412	41.174	-4.300	269.200	0.400	79.980	3.129	5369.629	3605.157	-1755.728	-1416.529	1019.272	15	73	10	79	743	51	403.363	3	-60.000	0.350	54
1049	267.673	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10084.900	1441.300	184.600	-1170.020	700.000	129.999	-94.600	0.000	0.000	-4.300	269.200	0.000	79.980	3.364	5369.629	3605.157	-1755.728	-1416.529	1019.272	15	73	10	79	743	51	403.363	3	-60.000	0.350	54
1050	267.914	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10084.900	1441.300	184.600	-1170.020	700.000	129.999	-94.600	0.000	0.000	-4.300	269.200	0.000	79.980	3.605	5369.629	3605.157	-1755.728	-1416.529	1019.272	15	73	10	79	743	51	403.363	3	-60.000	0.350	54
1051	268.156	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10084.900	1441.300	184.600	-1170.020	700.000	129.999	-94.600	0.000	0.000	-4.300	269.200	0.000	79.980	3.847	5369.629	3605.157	-1755.728	-1416.529	1019.272	15	73	10	79	743	51	403.363	3	-60.000	0.350	54
1052	268.398	Recovering: reverse | Goals: 3	1	0	1	-5678.700	-10084.900	1441.300	184.600	-1170.020	700.000	129.999	-94.600	0.000	0.000	-4.300	269.200	0.000	79.980	4.088	5369.629	3605.157	-1755.728	-1416.529	1019.272	15	73	10	79	743	51	403.363	3	-60.000	0.350	54
1053	268.652	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10084.300	1441.300	185.400	-1160.010	760.058	129.999	-95.400	0.609	60.887	-5.900	269.800	0.600	140.396	4.343	5388.506	3605.157	-1755.728	-1295.691	1019.272	15	74	13	79	731	51	292.577	3	-60.000	0.350	54
1054	268.885	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10084.300	1441.300	185.400	-1160.010	760.058	129.999	-95.400	0.000	0.000	-5.900	269.800	0.000	140.396	4.575	5388.506	3605.157	-1755.728	-1295.691	1019.272	15	74	13	79	731	51	292.577	3	-60.000	0.350	54
1055	269.134	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10084.300	1441.300	185.400	-1160.010	760.058	129.999	-95.400	0.000	0.000	-5.900	269.800	0.000	140.396	4.824	5388.506	3605.157	-1755.728	-1295.691	1019.272	15	74	13	79	731	51	292.577	3	-60.000	0.350	54
1056	269.368	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10084.300	1441.300	185.400	-1160.010	760.058	129.999	-95.400	0.000	0.000	-5.900	269.800	0.000	140.396	5.058	5388.506	3605.157	-1755.728	-1295.691	1019.272	15	74	13	79	731	51	292.577	3	-60.000	0.350	54
1057	269.599	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10083.601	1441.300	186.500	-1160.010	829.980	129.999	-96.500	0.699	69.922	-7.500	270.500	0.700	210.199	5.290	5421.504	3605.157	-1755.728	-1161.448	1019.272	15	75	15	79	717	51	189.297	3	-60.000	0.350	54
1058	269.835	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10083.601	1441.300	186.500	-1160.010	829.980	129.999	-96.500	0.000	0.000	-7.500	270.500	0.000	210.199	5.525	5421.504	3605.157	-1755.728	-1161.448	1019.272	15	75	15	79	717	51	189.297	3	-60.000	0.350	54
1059	270.081	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10083.601	1441.300	186.500	-1160.010	829.980	129.999	-96.500	0.000	0.000	-7.500	270.500	0.000	210.199	5.771	5421.504	3605.157	-1755.728	-1161.448	1019.272	15	75	15	79	717	51	189.297	3	-60.000	0.350	54
1060	270.320	Recovering: reverse | Goals: 3	1	0	1	-5678.600	-10083.601	1441.300	186.500	-1160.010	829.980	129.999	-96.500	0.000	0.000	-7.500	270.500	0.000	210.199	6.011	5421.504	3605.157	-1755.728	-1161.448	1019.272	15	75	15	79	717	51	189.297	3	-60.000	0.350	54
