elapsed_s,step_idx,rover_x_cm,rover_y_cm,rover_heading_deg,sensor_index,sensor_label,sensor_x_cm,sensor_y_cm,sensor_yaw_deg,distance_cm,is_obstacle
21.830,101,-5663.90,-10060.20,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,404.79,1
21.830,101,-5663.90,-10060.20,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,242.12,1
21.830,101,-5663.90,-10060.20,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,167.43,1
21.830,101,-5663.90,-10060.20,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,730.04,0
21.830,101,-5663.90,-10060.20,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1110.16,0
21.830,101,-5663.90,-10060.20,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
21.830,101,-5663.90,-10060.20,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
21.830,101,-5663.90,-10060.20,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,637.75,0
22.036,102,-5663.90,-10060.20,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
22.036,102,-5663.90,-10060.20,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,527.20,1
22.036,102,-5663.90,-10060.20,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
22.036,102,-5663.90,-10060.20,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,721.17,0
22.036,102,-5663.90,-10060.20,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,635.92,0
22.036,102,-5663.90,-10060.20,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,462.76,1
22.036,102,-5663.90,-10060.20,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,502.70,1
22.036,102,-5663.90,-10060.20,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,284.07,1
22.036,102,-5663.90,-10060.20,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,559.08,1
22.036,102,-5663.90,-10060.20,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,404.79,1
22.036,102,-5663.90,-10060.20,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,242.12,1
22.036,102,-5663.90,-10060.20,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,167.43,1
22.036,102,-5663.90,-10060.20,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,730.04,0
22.036,102,-5663.90,-10060.20,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1110.16,0
22.036,102,-5663.90,-10060.20,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
22.036,102,-5663.90,-10060.20,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
22.036,102,-5663.90,-10060.20,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,637.75,0
22.243,103,-5663.90,-10060.20,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
22.243,103,-5663.90,-10060.20,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,527.20,1
22.243,103,-5663.90,-10060.20,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
22.243,103,-5663.90,-10060.20,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,721.17,0
22.243,103,-5663.90,-10060.20,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,635.92,0
22.243,103,-5663.90,-10060.20,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,462.76,1
22.243,103,-5663.90,-10060.20,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,502.70,1
22.243,103,-5663.90,-10060.20,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,284.07,1
22.243,103,-5663.90,-10060.20,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,559.08,1
22.243,103,-5663.90,-10060.20,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,404.79,1
22.243,103,-5663.90,-10060.20,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,242.12,1
22.243,103,-5663.90,-10060.20,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,167.43,1
22.243,103,-5663.90,-10060.20,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,730.04,0
22.243,103,-5663.90,-10060.20,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1110.16,0
22.243,103,-5663.90,-10060.20,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
22.243,103,-5663.90,-10060.20,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
22.243,103,-5663.90,-10060.20,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,637.75,0
22.460,104,-5663.90,-10060.20,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
22.460,104,-5663.90,-10060.20,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,527.20,1
22.460,104,-5663.90,-10060.20,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
22.460,104,-5663.90,-10060.20,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,721.17,0
22.460,104,-5663.90,-10060.20,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,635.92,0
22.460,104,-5663.90,-10060.20,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,462.76,1
22.460,104,-5663.90,-10060.20,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,502.70,1
22.460,104,-5663.90,-10060.20,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,284.07,1
22.460,104,-5663.90,-10060.20,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,559.08,1
22.460,104,-5663.90,-10060.20,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,404.79,1
22.460,104,-5663.90,-10060.20,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,242.12,1
22.460,104,-5663.90,-10060.20,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,167.43,1
22.460,104,-5663.90,-10060.20,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,730.04,0
22.460,104,-5663.90,-10060.20,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1110.16,0
22.460,104,-5663.90,-10060.20,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
22.460,104,-5663.90,-10060.20,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
22.460,104,-5663.90,-10060.20,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,637.75,0
22.673,105,-5663.90,-10060.30,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
22.673,105,-5663.90,-10060.30,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.92,1
22.673,105,-5663.90,-10060.30,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
22.673,105,-5663.90,-10060.30,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,706.29,0
22.673,105,-5663.90,-10060.30,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,600.75,0
22.673,105,-5663.90,-10060.30,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,461.76,1
22.673,105,-5663.90,-10060.30,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,498.25,1
22.673,105,-5663.90,-10060.30,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,293.42,1
22.673,105,-5663.90,-10060.30,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,522.07,1
22.673,105,-5663.90,-10060.30,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,423.40,1
22.673,105,-5663.90,-10060.30,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,250.55,1
22.673,105,-5663.90,-10060.30,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,172.64,1
22.673,105,-5663.90,-10060.30,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,693.48,0
22.673,105,-5663.90,-10060.30,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.52,0
22.673,105,-5663.90,-10060.30,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
22.673,105,-5663.90,-10060.30,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
22.673,105,-5663.90,-10060.30,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,628.70,0
22.898,106,-5663.90,-10060.30,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
22.898,106,-5663.90,-10060.30,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.92,1
22.898,106,-5663.90,-10060.30,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
22.898,106,-5663.90,-10060.30,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,706.29,0
22.898,106,-5663.90,-10060.30,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,600.75,0
22.898,106,-5663.90,-10060.30,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,461.76,1
22.898,106,-5663.90,-10060.30,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,498.25,1
22.898,106,-5663.90,-10060.30,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,293.42,1
22.898,106,-5663.90,-10060.30,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,522.07,1
22.898,106,-5663.90,-10060.30,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,423.40,1
22.898,106,-5663.90,-10060.30,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,250.55,1
22.898,106,-5663.90,-10060.30,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,172.64,1
22.898,106,-5663.90,-10060.30,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,693.48,0
22.898,106,-5663.90,-10060.30,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.52,0
22.898,106,-5663.90,-10060.30,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
22.898,106,-5663.90,-10060.30,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
22.898,106,-5663.90,-10060.30,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,628.70,0
23.104,107,-5663.90,-10060.30,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
23.104,107,-5663.90,-10060.30,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.92,1
23.104,107,-5663.90,-10060.30,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
23.104,107,-5663.90,-10060.30,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,706.29,0
23.104,107,-5663.90,-10060.30,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,600.75,0
23.104,107,-5663.90,-10060.30,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,461.76,1
23.104,107,-5663.90,-10060.30,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,498.25,1
23.104,107,-5663.90,-10060.30,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,293.42,1
23.104,107,-5663.90,-10060.30,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,522.07,1
23.104,107,-5663.90,-10060.30,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,423.40,1
23.104,107,-5663.90,-10060.30,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,250.55,1
23.104,107,-5663.90,-10060.30,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,172.64,1
23.104,107,-5663.90,-10060.30,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,693.48,0
23.104,107,-5663.90,-10060.30,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.52,0
23.104,107,-5663.90,-10060.30,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
23.104,107,-5663.90,-10060.30,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
23.104,107,-5663.90,-10060.30,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,628.70,0
23.335,108,-5663.90,-10060.30,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
23.335,108,-5663.90,-10060.30,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.92,1
23.335,108,-5663.90,-10060.30,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
23.335,108,-5663.90,-10060.30,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,706.29,0
23.335,108,-5663.90,-10060.30,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,600.75,0
23.335,108,-5663.90,-10060.30,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,461.76,1
23.335,108,-5663.90,-10060.30,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,498.25,1
23.335,108,-5663.90,-10060.30,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,293.42,1
23.335,108,-5663.90,-10060.30,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,522.07,1
23.335,108,-5663.90,-10060.30,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,423.40,1
23.335,108,-5663.90,-10060.30,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,250.55,1
23.335,108,-5663.90,-10060.30,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,172.64,1
23.335,108,-5663.90,-10060.30,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,693.48,0
23.335,108,-5663.90,-10060.30,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.52,0
23.335,108,-5663.90,-10060.30,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
23.335,108,-5663.90,-10060.30,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
23.335,108,-5663.90,-10060.30,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,628.70,0
23.540,109,-5663.90,-10060.30,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
23.540,109,-5663.90,-10060.30,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.92,1
23.540,109,-5663.90,-10060.30,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
23.540,109,-5663.90,-10060.30,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,706.29,0
23.540,109,-5663.90,-10060.30,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,600.75,0
23.540,109,-5663.90,-10060.30,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,461.76,1
23.540,109,-5663.90,-10060.30,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,498.25,1
23.540,109,-5663.90,-10060.30,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,293.42,1
23.540,109,-5663.90,-10060.30,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,522.07,1
23.540,109,-5663.90,-10060.30,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,423.40,1
23.540,109,-5663.90,-10060.30,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,250.55,1
23.540,109,-5663.90,-10060.30,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,172.64,1
23.540,109,-5663.90,-10060.30,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,693.48,0
23.540,109,-5663.90,-10060.30,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.52,0
23.540,109,-5663.90,-10060.30,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
23.540,109,-5663.90,-10060.30,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
23.540,109,-5663.90,-10060.30,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,628.70,0
23.767,110,-5663.90,-10060.30,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
23.767,110,-5663.90,-10060.30,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.92,1
23.767,110,-5663.90,-10060.30,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
23.767,110,-5663.90,-10060.30,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,706.29,0
23.767,110,-5663.90,-10060.30,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,600.75,0
23.767,110,-5663.90,-10060.30,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,461.76,1
23.767,110,-5663.90,-10060.30,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,498.25,1
23.767,110,-5663.90,-10060.30,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,293.42,1
23.767,110,-5663.90,-10060.30,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,522.07,1
23.767,110,-5663.90,-10060.30,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,423.40,1
23.767,110,-5663.90,-10060.30,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,250.55,1
23.767,110,-5663.90,-10060.30,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,172.64,1
23.767,110,-5663.90,-10060.30,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,693.48,0
23.767,110,-5663.90,-10060.30,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.52,0
23.767,110,-5663.90,-10060.30,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
23.767,110,-5663.90,-10060.30,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
23.767,110,-5663.90,-10060.30,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,628.70,0
23.992,111,-5663.90,-10060.40,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
23.992,111,-5663.90,-10060.40,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.15,1
23.992,111,-5663.90,-10060.40,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
23.992,111,-5663.90,-10060.40,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,683.72,0
23.992,111,-5663.90,-10060.40,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,567.33,1
23.992,111,-5663.90,-10060.40,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,457.30,1
23.992,111,-5663.90,-10060.40,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,489.73,1
23.992,111,-5663.90,-10060.40,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,304.77,1
23.992,111,-5663.90,-10060.40,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,500.24,1
23.992,111,-5663.90,-10060.40,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,445.06,1
23.992,111,-5663.90,-10060.40,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,263.54,1
23.992,111,-5663.90,-10060.40,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,182.19,1
23.992,111,-5663.90,-10060.40,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,663.20,0
23.992,111,-5663.90,-10060.40,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.12,0
23.992,111,-5663.90,-10060.40,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
23.992,111,-5663.90,-10060.40,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
23.992,111,-5663.90,-10060.40,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,616.27,0
24.210,112,-5663.90,-10060.40,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
24.210,112,-5663.90,-10060.40,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.15,1
24.210,112,-5663.90,-10060.40,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
24.210,112,-5663.90,-10060.40,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,683.72,0
24.210,112,-5663.90,-10060.40,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,567.33,1
24.210,112,-5663.90,-10060.40,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,457.30,1
24.210,112,-5663.90,-10060.40,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,489.73,1
24.210,112,-5663.90,-10060.40,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,304.77,1
24.210,112,-5663.90,-10060.40,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,500.24,1
24.210,112,-5663.90,-10060.40,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,445.06,1
24.210,112,-5663.90,-10060.40,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,263.54,1
24.210,112,-5663.90,-10060.40,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,182.19,1
24.210,112,-5663.90,-10060.40,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,663.20,0
24.210,112,-5663.90,-10060.40,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.12,0
24.210,112,-5663.90,-10060.40,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
24.210,112,-5663.90,-10060.40,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
24.210,112,-5663.90,-10060.40,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,616.27,0
24.439,113,-5663.90,-10060.40,181.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
24.439,113,-5663.90,-10060.40,181.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,529.15,1
24.439,113,-5663.90,-10060.40,181.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
24.439,113,-5663.90,-10060.40,181.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,683.72,0
24.439,113,-5663.90,-10060.40,181.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,567.33,1
24.439,113,-5663.90,-10060.40,181.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,457.30,1
24.439,113,-5663.90,-10060.40,181.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,489.73,1
24.439,113,-5663.90,-10060.40,181.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,304.77,1
24.439,113,-5663.90,-10060.40,181.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,500.24,1
24.439,113,-5663.90,-10060.40,181.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,445.06,1
24.439,113,-5663.90,-10060.40,181.80,10,rear_left_frame_backward,-320.00,80.00,180.00,263.54,1
24.439,113,-5663.90,-10060.40,181.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,182.19,1
24.439,113,-5663.90,-10060.40,181.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,663.20,0
24.439,113,-5663.90,-10060.40,181.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1123.12,0
24.439,113,-5663.90,-10060.40,181.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
24.439,113,-5663.90,-10060.40,181.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
24.439,113,-5663.90,-10060.40,181.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,616.27,0
24.649,114,-5663.90,-10060.50,181.70,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
24.649,114,-5663.90,-10060.50,181.70,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,526.13,1
24.649,114,-5663.90,-10060.50,181.70,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
24.649,114,-5663.90,-10060.50,181.70,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,660.67,0
24.649,114,-5663.90,-10060.50,181.70,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,556.01,1
24.649,114,-5663.90,-10060.50,181.70,5,front_left_frame_pitch_n25,325.00,75.00,0.00,451.46,1
24.649,114,-5663.90,-10060.50,181.70,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,480.23,1
24.649,114,-5663.90,-10060.50,181.70,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,315.86,1
24.649,114,-5663.90,-10060.50,181.70,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,486.17,1
24.649,114,-5663.90,-10060.50,181.70,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,466.17,1
24.649,114,-5663.90,-10060.50,181.70,10,rear_left_frame_backward,-320.00,80.00,180.00,277.46,1
24.649,114,-5663.90,-10060.50,181.70,11,rear_right_frame_backward,-320.00,-50.00,180.00,194.01,1
24.649,114,-5663.90,-10060.50,181.70,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,646.14,0
24.649,114,-5663.90,-10060.50,181.70,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,1111.30,0
24.649,114,-5663.90,-10060.50,181.70,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
