sample_idx,sensor_idx,distance_cm,x_cm,y_cm,z_cm
61,3,601.190002,247.402130,-257.075226,-135.617798
61,4,870.510010,-136.773010,-467.058960,70.001297
61,5,454.109985,568.031433,-86.111435,-121.913872
61,6,459.329987,420.569366,-113.991943,-124.119942
61,7,398.989990,988.753235,684.824158,-66.461311
61,8,415.559998,-231.798676,493.690918,-72.128593
61,9,622.309998,934.910889,1417.027100,70.001297
61,10,334.179993,357.808929,1288.660767,70.001297
61,11,328.209991,230.297760,1262.650391,70.001297
61,12,679.869995,-378.018677,1256.058838,70.001297
62,1,555.909973,756.817505,-136.832413,-120.131111
62,3,601.190002,247.402130,-257.075226,-135.617798
62,4,870.510010,-136.773010,-467.058960,70.001297
62,5,454.109985,568.031433,-86.111435,-121.913872
62,6,459.329987,420.569366,-113.991943,-124.119942
62,7,398.989990,988.753235,684.824158,-66.461311
62,8,415.559998,-231.798676,493.690918,-72.128593
62,9,622.309998,934.910889,1417.027100,70.001297
62,10,334.179993,357.808929,1288.660767,70.001297
62,11,328.209991,230.297760,1262.650391,70.001297
62,12,679.869995,-378.018677,1256.058838,70.001297
63,1,555.909973,756.817505,-136.832413,-120.131111
63,3,601.190002,247.402130,-257.075226,-135.617798
63,4,870.510010,-136.773010,-467.058960,70.001297
63,5,454.109985,568.031433,-86.111435,-121.913872
63,6,459.329987,420.569366,-113.991943,-124.119942
63,7,398.989990,988.753235,684.824158,-66.461311
63,8,415.559998,-231.798676,493.690918,-72.128593
63,9,622.309998,934.910889,1417.027100,70.001297
63,10,334.179993,357.808929,1288.660767,70.001297
63,11,328.209991,230.297760,1262.650391,70.001297
63,12,679.869995,-378.018677,1256.058838,70.001297
64,1,555.909973,756.817505,-136.832413,-120.131111
64,3,601.190002,247.402130,-257.075226,-135.617798
64,4,870.510010,-136.773010,-467.058960,70.001297
64,5,454.109985,568.031433,-86.111435,-121.913872
64,6,459.329987,420.569366,-113.991943,-124.119942
64,7,398.989990,988.753235,684.824158,-66.461311
64,8,415.559998,-231.798676,493.690918,-72.128593
64,9,622.309998,934.910889,1417.027100,70.001297
64,10,334.179993,357.808929,1288.660767,70.001297
64,11,328.209991,230.297760,1262.650391,70.001297
64,12,679.869995,-378.018677,1256.058838,70.001297
65,1,555.909973,756.817505,-136.832413,-120.131111
65,3,601.190002,247.402130,-257.075226,-135.617798
65,4,870.510010,-136.773010,-467.058960,70.001297
65,5,454.109985,568.031433,-86.111435,-121.913872
65,6,459.329987,420.569366,-113.991943,-124.119942
65,7,398.989990,988.753235,684.824158,-66.461311
65,8,415.559998,-231.798676,493.690918,-72.128593
65,9,622.309998,934.910889,1417.027100,70.001297
65,10,334.179993,357.808929,1288.660767,70.001297
65,11,328.209991,230.297760,1262.650391,70.001297
65,12,679.869995,-378.018677,1256.058838,70.001297
66,1,555.909973,756.817505,-136.832413,-120.131111
66,3,601.190002,247.402130,-257.075226,-135.617798
66,4,870.510010,-136.773010,-467.058960,70.001297
66,5,454.109985,568.031433,-86.111435,-121.913872
66,6,459.329987,420.569366,-113.991943,-124.119942
66,7,398.989990,988.753235,684.824158,-66.461311
66,8,415.559998,-231.798676,493.690918,-72.128593
66,9,622.309998,934.910889,1417.027100,70.001297
66,10,334.179993,357.808929,1288.660767,70.001297
66,11,328.209991,230.297760,1262.650391,70.001297
66,12,679.869995,-378.018677,1256.058838,70.001297
67,1,555.909973,756.817505,-136.832413,-120.131111
67,3,601.190002,247.402130,-257.075226,-135.617798
67,4,870.510010,-136.773010,-467.058960,70.001297
67,5,454.109985,568.031433,-86.111435,-121.913872
67,6,459.329987,420.569366,-113.991943,-124.119942
67,7,398.989990,988.753235,684.824158,-66.461311
67,8,415.559998,-231.798676,493.690918,-72.128593
67,9,622.309998,934.910889,1417.027100,70.001297
67,10,334.179993,357.808929,1288.660767,70.001297
67,11,328.209991,230.297760,1262.650391,70.001297
67,12,679.869995,-378.018677,1256.058838,70.001297
68,1,555.909973,756.817505,-136.832413,-120.131111
68,3,601.190002,247.402130,-257.075226,-135.617798
68,4,870.510010,-136.773010,-467.058960,70.001297
68,5,454.109985,568.031433,-86.111435,-121.913872
68,6,459.329987,420.569366,-113.991943,-124.119942
68,7,398.989990,988.753235,684.824158,-66.461311
68,8,415.559998,-231.798676,493.690918,-72.128593
68,9,622.309998,934.910889,1417.027100,70.001297
68,10,334.179993,357.808929,1288.660767,70.001297
68,11,328.209991,230.297760,1262.650391,70.001297
68,12,679.869995,-378.018677,1256.058838,70.001297
69,1,555.909973,756.817505,-136.832413,-120.131111
69,3,601.190002,247.402130,-257.075226,-135.617798
69,4,870.510010,-136.773010,-467.058960,70.001297
69,5,454.109985,568.031433,-86.111435,-121.913872
69,6,459.329987,420.569366,-113.991943,-124.119942
69,7,398.989990,988.753235,684.824158,-66.461311
69,8,415.559998,-231.798676,493.690918,-72.128593
69,9,622.309998,934.910889,1417.027100,70.001297
69,10,334.179993,357.808929,1288.660767,70.001297
69,11,328.209991,230.297760,1262.650391,70.001297
69,12,679.869995,-378.018677,1256.058838,70.001297
70,1,555.909973,756.817505,-136.832413,-120.131111
70,3,601.190002,247.402130,-257.075226,-135.617798
70,4,870.510010,-136.773010,-467.058960,70.001297
70,5,454.109985,568.031433,-86.111435,-121.913872
70,6,459.329987,420.569366,-113.991943,-124.119942
70,7,398.989990,988.753235,684.824158,-66.461311
70,8,415.559998,-231.798676,493.690918,-72.128593
70,9,622.309998,934.910889,1417.027100,70.001297
70,10,334.179993,357.808929,1288.660767,70.001297
70,11,328.209991,230.297760,1262.650391,70.001297
70,12,679.869995,-378.018677,1256.058838,70.001297
71,1,563.820007,772.310486,-267.202972,-132.846207
71,3,595.900024,259.148010,-370.692505,-143.818207
71,4,831.000000,-113.604271,-544.799438,59.991600
71,5,454.429993,580.583862,-208.250259,-132.058807
71,6,459.480011,432.815674,-234.432632,-134.193039
71,7,397.179993,1007.630676,558.278870,-75.851959
71,8,389.890015,-189.303574,383.664978,-73.358635
71,9,624.780029,964.439514,1293.352539,59.991600
71,10,278.619995,392.747528,1113.956909,59.991600
71,11,266.160004,265.907837,1082.861084,59.991600
71,12,596.729980,-289.326050,1088.732788,59.991600
72,1,563.820007,772.310486,-267.202972,-132.846207
72,3,595.900024,259.148010,-370.692505,-143.818207
72,4,831.000000,-113.604271,-544.799438,59.991600
72,5,454.429993,580.583862,-208.250259,-132.058807
72,6,459.480011,432.815674,-234.432632,-134.193039
72,7,397.179993,1007.630676,558.278870,-75.851959
72,8,389.890015,-189.303574,383.664978,-73.358635
72,9,624.780029,964.439514,1293.352539,59.991600
72,10,278.619995,392.747528,1113.956909,59.991600
72,11,266.160004,265.907837,1082.861084,59.991600
72,12,596.729980,-289.326050,1088.732788,59.991600
73,1,563.820007,772.310486,-267.202972,-132.846207
73,3,595.900024,259.148010,-370.692505,-143.818207
73,4,831.000000,-113.604271,-544.799438,59.991600
73,5,454.429993,580.583862,-208.250259,-132.058807
73,6,459.480011,432.815674,-234.432632,-134.193039
73,7,397.179993,1007.630676,558.278870,-75.851959
73,8,389.890015,-189.303574,383.664978,-73.358635
73,9,624.780029,964.439514,1293.352539,59.991600
73,10,278.619995,392.747528,1113.956909,59.991600
73,11,266.160004,265.907837,1082.861084,59.991600
73,12,596.729980,-289.326050,1088.732788,59.991600
74,1,563.820007,772.310486,-267.202972,-132.846207
74,3,595.900024,259.148010,-370.692505,-143.818207
74,4,831.000000,-113.604271,-544.799438,59.991600
74,5,454.429993,580.583862,-208.250259,-132.058807
74,6,459.480011,432.815674,-234.432632,-134.193039
74,7,397.179993,1007.630676,558.278870,-75.851959
74,8,389.890015,-189.303574,383.664978,-73.358635
74,9,624.780029,964.439514,1293.352539,59.991600
74,10,278.619995,392.747528,1113.956909,59.991600
74,11,266.160004,265.907837,1082.861084,59.991600
74,12,596.729980,-289.326050,1088.732788,59.991600
75,1,563.820007,772.310486,-267.202972,-132.846207
75,3,595.900024,259.148010,-370.692505,-143.818207
75,4,831.000000,-113.604271,-544.799438,59.991600
75,5,454.429993,580.583862,-208.250259,-132.058807
75,6,459.480011,432.815674,-234.432632,-134.193039
75,7,397.179993,1007.630676,558.278870,-75.851959
75,8,389.890015,-189.303574,383.664978,-73.358635
75,9,624.780029,964.439514,1293.352539,59.991600
75,10,278.619995,392.747528,1113.956909,59.991600
75,11,266.160004,265.907837,1082.861084,59.991600
75,12,596.729980,-289.326050,1088.732788,59.991600
76,1,563.820007,772.310486,-267.202972,-132.846207
76,3,595.900024,259.148010,-370.692505,-143.818207
76,4,831.000000,-113.604271,-544.799438,59.991600
76,5,454.429993,580.583862,-208.250259,-132.058807
76,6,459.480011,432.815674,-234.432632,-134.193039
76,7,397.179993,1007.630676,558.278870,-75.851959
76,8,389.890015,-189.303574,383.664978,-73.358635
76,9,624.780029,964.439514,1293.352539,59.991600
76,10,278.619995,392.747528,1113.956909,59.991600
76,11,266.160004,265.907837,1082.861084,59.991600
76,12,596.729980,-289.326050,1088.732788,59.991600
77,1,563.820007,772.310486,-267.202972,-132.846207
77,3,595.900024,259.148010,-370.692505,-143.818207
77,4,831.000000,-113.604271,-544.799438,59.991600
77,5,454.429993,580.583862,-208.250259,-132.058807
77,6,459.480011,432.815674,-234.432632,-134.193039
77,7,397.179993,1007.630676,558.278870,-75.851959
77,8,389.890015,-189.303574,383.664978,-73.358635
77,9,624.780029,964.439514,1293.352539,59.991600
77,10,278.619995,392.747528,1113.956909,59.991600
77,11,266.160004,265.907837,1082.861084,59.991600
77,12,596.729980,-289.326050,1088.732788,59.991600
78,1,563.820007,772.310486,-267.202972,-132.846207
78,3,595.900024,259.148010,-370.692505,-143.818207
78,4,831.000000,-113.604271,-544.799438,59.991600
78,5,454.429993,580.583862,-208.250259,-132.058807
78,6,459.480011,432.815674,-234.432632,-134.193039
78,7,397.179993,1007.630676,558.278870,-75.851959
78,8,389.890015,-189.303574,383.664978,-73.358635
78,9,624.780029,964.439514,1293.352539,59.991600
78,10,278.619995,392.747528,1113.956909,59.991600
78,11,266.160004,265.907837,1082.861084,59.991600
78,12,596.729980,-289.326050,1088.732788,59.991600
79,1,563.820007,772.310486,-267.202972,-132.846207
79,3,595.900024,259.148010,-370.692505,-143.818207
79,4,831.000000,-113.604271,-544.799438,59.991600
79,5,454.429993,580.583862,-208.250259,-132.058807
79,6,459.480011,432.815674,-234.432632,-134.193039
79,7,397.179993,1007.630676,558.278870,-75.851959
79,8,389.890015,-189.303574,383.664978,-73.358635
79,9,624.780029,964.439514,1293.352539,59.991600
79,10,278.619995,392.747528,1113.956909,59.991600
79,11,266.160004,265.907837,1082.861084,59.991600
79,12,596.729980,-289.326050,1088.732788,59.991600
80,1,563.820007,772.310486,-267.202972,-132.846207
80,3,595.900024,259.148010,-370.692505,-143.818207
80,4,831.000000,-113.604271,-544.799438,59.991600
80,5,454.429993,580.583862,-208.250259,-132.058807
80,6,459.480011,432.815674,-234.432632,-134.193039
80,7,397.179993,1007.630676,558.278870,-75.851959
80,8,389.890015,-189.303574,383.664978,-73.358635
80,9,624.780029,964.439514,1293.352539,59.991600
80,10,278.619995,392.747528,1113.956909,59.991600
80,11,266.160004,265.907837,1082.861084,59.991600
80,12,596.729980,-289.326050,1088.732788,59.991600
81,1,563.820007,772.310486,-267.202972,-132.846207
81,3,595.900024,259.148010,-370.692505,-143.818207
81,4,831.000000,-113.604271,-544.799438,59.991600
81,5,454.429993,580.583862,-208.250259,-132.058807
81,6,459.480011,432.815674,-234.432632,-134.193039
81,7,397.179993,1007.630676,558.278870,-75.851959
81,8,389.890015,-189.303574,383.664978,-73.358635
81,9,624.780029,964.439514,1293.352539,59.991600
81,10,278.619995,392.747528,1113.956909,59.991600
81,11,266.160004,265.907837,1082.861084,59.991600
81,12,596.729980,-289.326050,1088.732788,59.991600
82,1,516.960022,745.901245,-335.630035,-116.819138
82,3,545.440002,261.329315,-421.329376,-126.559868
82,4,712.469971,-79.450432,-524.623718,59.991600
82,5,421.019989,571.768127,-281.827057,-117.939133
82,6,426.019989,423.478455,-304.864044,-120.052231
82,7,387.839996,1009.807617,444.458069,-72.657494
82,8,387.450012,-179.536270,296.317657,-72.524109
82,9,586.130005,969.736084,1148.908569,59.991600
82,10,335.630005,408.359619,1070.549194,59.991600
82,11,323.959991,280.798889,1042.900513,59.991600
82,12,640.690002,-299.248688,1032.966675,59.991600
83,1,516.960022,745.901245,-335.630035,-116.819138
83,3,545.440002,261.329315,-421.329376,-126.559868
83,4,712.469971,-79.450432,-524.623718,59.991600
83,5,421.019989,571.768127,-281.827057,-117.939133
83,6,426.019989,423.478455,-304.864044,-120.052231
83,7,387.839996,1009.807617,444.458069,-72.657494
83,8,387.450012,-179.536270,296.317657,-72.524109
83,9,586.130005,969.736084,1148.908569,59.991600
83,10,335.630005,408.359619,1070.549194,59.991600
83,11,323.959991,280.798889,1042.900513,59.991600
83,12,640.690002,-299.248688,1032.966675,59.991600
84,1,516.960022,745.901245,-335.630035,-116.819138
84,3,545.440002,261.329315,-421.329376,-126.559868
84,4,712.469971,-79.450432,-524.623718,59.991600
84,5,421.019989,571.768127,-281.827057,-117.939133
84,6,426.019989,423.478455,-304.864044,-120.052231
84,7,387.839996,1009.807617,444.458069,-72.657494
84,8,387.450012,-179.536270,296.317657,-72.524109
84,9,586.130005,969.736084,1148.908569,59.991600
84,10,335.630005,408.359619,1070.549194,59.991600
84,11,323.959991,280.798889,1042.900513,59.991600
84,12,640.690002,-299.248688,1032.966675,59.991600
85,1,516.960022,745.901245,-335.630035,-116.819138
85,3,545.440002,261.329315,-421.329376,-126.559868
85,4,712.469971,-79.450432,-524.623718,59.991600
85,5,421.019989,571.768127,-281.827057,-117.939133
85,6,426.019989,423.478455,-304.864044,-120.052231
85,7,387.839996,1009.807617,444.458069,-72.657494
85,8,387.450012,-179.536270,296.317657,-72.524109
85,9,586.130005,969.736084,1148.908569,59.991600
85,10,335.630005,408.359619,1070.549194,59.991600
85,11,323.959991,280.798889,1042.900513,59.991600
85,12,640.690002,-299.248688,1032.966675,59.991600
86,1,516.960022,745.901245,-335.630035,-116.819138
86,3,545.440002,261.329315,-421.329376,-126.559868
86,4,712.469971,-79.450432,-524.623718,59.991600
86,5,421.019989,571.768127,-281.827057,-117.939133
86,6,426.019989,423.478455,-304.864044,-120.052231
86,7,387.839996,1009.807617,444.458069,-72.657494
86,8,387.450012,-179.536270,296.317657,-72.524109
86,9,586.130005,969.736084,1148.908569,59.991600
86,10,335.630005,408.359619,1070.549194,59.991600
86,11,323.959991,280.798889,1042.900513,59.991600
86,12,640.690002,-299.248688,1032.966675,59.991600
87,1,516.960022,745.901245,-335.630035,-116.819138
87,3,545.440002,261.329315,-421.329376,-126.559868
87,4,712.469971,-79.450432,-524.623718,59.991600
87,5,421.019989,571.768127,-281.827057,-117.939133
87,6,426.019989,423.478455,-304.864044,-120.052231
87,7,387.839996,1009.807617,444.458069,-72.657494
87,8,387.450012,-179.536270,296.317657,-72.524109
87,9,586.130005,969.736084,1148.908569,59.991600
87,10,335.630005,408.359619,1070.549194,59.991600
87,11,323.959991,280.798889,1042.900513,59.991600
87,12,640.690002,-299.248688,1032.966675,59.991600
88,1,516.960022,745.901245,-335.630035,-116.819138
88,3,545.440002,261.329315,-421.329376,-126.559868
88,4,712.469971,-79.450432,-524.623718,59.991600
88,5,421.019989,571.768127,-281.827057,-117.939133
88,6,426.019989,423.478455,-304.864044,-120.052231
88,7,387.839996,1009.807617,444.458069,-72.657494
88,8,387.450012,-179.536270,296.317657,-72.524109
88,9,586.130005,969.736084,1148.908569,59.991600
88,10,335.630005,408.359619,1070.549194,59.991600
88,11,323.959991,280.798889,1042.900513,59.991600
88,12,640.690002,-299.248688,1032.966675,59.991600
89,1,516.960022,745.901245,-335.630035,-116.819138
89,3,545.440002,261.329315,-421.329376,-126.559868
89,4,712.469971,-79.450432,-524.623718,59.991600
89,5,421.019989,571.768127,-281.827057,-117.939133
89,6,426.019989,423.478455,-304.864044,-120.052231
89,7,387.839996,1009.807617,444.458069,-72.657494
89,8,387.450012,-179.536270,296.317657,-72.524109
89,9,586.130005,969.736084,1148.908569,59.991600
89,10,335.630005,408.359619,1070.549194,59.991600
89,11,323.959991,280.798889,1042.900513,59.991600
89,12,640.690002,-299.248688,1032.966675,59.991600
90,1,516.960022,745.901245,-335.630035,-116.819138
90,3,545.440002,261.329315,-421.329376,-126.559868
90,4,712.469971,-79.450432,-524.623718,59.991600
90,5,421.019989,571.768127,-281.827057,-117.939133
90,6,426.019989,423.478455,-304.864044,-120.052231
90,7,387.839996,1009.807617,444.458069,-72.657494
90,8,387.450012,-179.536270,296.317657,-72.524109
90,9,586.130005,969.736084,1148.908569,59.991600
90,10,335.630005,408.359619,1070.549194,59.991600
90,11,323.959991,280.798889,1042.900513,59.991600
90,12,640.690002,-299.248688,1032.966675,59.991600
91,1,516.960022,745.901245,-335.630035,-116.819138
91,3,545.440002,261.329315,-421.329376,-126.559868
91,4,712.469971,-79.450432,-524.623718,59.991600
91,5,421.019989,571.768127,-281.827057,-117.939133
91,6,426.019989,423.478455,-304.864044,-120.052231
91,7,387.839996,1009.807617,444.458069,-72.657494
91,8,387.450012,-179.536270,296.317657,-72.524109
91,9,586.130005,969.736084,1148.908569,59.991600
91,10,335.630005,408.359619,1070.549194,59.991600
91,11,323.959991,280.798889,1042.900513,59.991600
91,12,640.690002,-299.248688,1032.966675,59.991600
92,1,516.960022,745.901245,-335.630035,-116.819138
92,3,545.440002,261.329315,-421.329376,-126.559868
92,4,712.469971,-79.450432,-524.623718,59.991600
92,5,421.019989,571.768127,-281.827057,-117.939133
92,6,426.019989,423.478455,-304.864044,-120.052231
92,7,387.839996,1009.807617,444.458069,-72.657494
92,8,387.450012,-179.536270,296.317657,-72.524109
92,9,586.130005,969.736084,1148.908569,59.991600
92,10,335.630005,408.359619,1070.549194,59.991600
92,11,323.959991,280.798889,1042.900513,59.991600
92,12,640.690002,-299.248688,1032.966675,59.991600
93,1,516.960022,745.901245,-335.630035,-116.819138
93,3,545.440002,261.329315,-421.329376,-126.559868
93,4,712.469971,-79.450432,-524.623718,59.991600
93,5,421.019989,571.768127,-281.827057,-117.939133
